fecha_pedido,fecha_envio,modo_envio,nombre_cliente,segmento_cliente,ciudad,estado,region,departamento_producto,tipo_producto,precio_base,precio_unit_sin_desc,descuento,precio_unit_venta,cantidad_pedido,total_venta,total_ganancia
2021-07-18,2021-07-22,Entrega estándar,Isabelly Teixeira,B2B,Queimados,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,143.36,188.63,0.0,188.63,1,188.63,45.26999999999998
2020-07-12,2020-07-14,Envío rápido,Maria Julia Oliveira,B2C,Brasília,Distrito Federal,Centro-Oeste,Ropa,Vestidos,131.96,156.4,0.1,140.76,7,985.3199999999999,61.59999999999991
2020-07-12,2020-07-14,Envío rápido,Maria Julia Oliveira,B2C,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,3.97,4.37,0.35,2.84,3,8.52,-3.3900000000000006
2020-07-12,2020-07-14,Envío rápido,Maria Julia Oliveira,B2C,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,7.53,8.48,0.35,5.51,4,22.04,-8.080000000000002
2020-07-12,2020-07-14,Envío rápido,Maria Julia Oliveira,B2C,Brasília,Distrito Federal,Centro-Oeste,Ropa,Jeans,160.68,170.74,0.15,145.13,8,1161.04,-124.40000000000009
2020-07-12,2020-07-14,Envío rápido,Maria Julia Oliveira,B2C,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Limpiador de inodoros,7.28,8.4,0.1,7.56,5,37.8,1.3999999999999986
2020-07-12,2020-07-14,Envío rápido,Maria Julia Oliveira,B2C,Brasília,Distrito Federal,Centro-Oeste,Ropa,Vestidos,13.38,15.96,0.1,14.36,6,86.16,5.8799999999999955
2021-12-02,2021-12-08,Entrega estándar,Lorenzo Dias,B2C,São Luís,Maranhão,Noreste,Ropa,Vestidos,16.67,19.62,0.0,19.62,3,58.86,8.849999999999994
2022-12-23,2022-12-26,Envío rápido,Emilly Peixoto,B2C,Guarulhos,São Paulo,Sureste,Electrónicos,Smartphones,114.21,135.97,0.0,135.97,5,679.85,108.80000000000007
2022-12-23,2022-12-26,Envío rápido,Emilly Peixoto,B2C,Guarulhos,São Paulo,Sureste,Ropa,Jeans,670.49,770.68,0.0,770.68,7,5394.759999999999,701.329999999999
2022-12-23,2022-12-26,Envío rápido,Emilly Peixoto,B2C,Guarulhos,São Paulo,Sureste,Electrónicos,Smartphones,236.95,288.97,0.0,288.97,1,288.97,52.02000000000004
2022-12-23,2022-12-26,Envío rápido,Emilly Peixoto,B2C,Guarulhos,São Paulo,Sureste,Ropa,Zapatillas,640.55,700.06,0.0,700.06,2,1400.12,119.01999999999998
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Cepillos de baño,9.9,12.85,0.0,12.85,3,38.55,8.849999999999994
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Papel higiénico,47.51,54.6,0.0,54.6,5,273.0,35.45000000000002
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,22.56,30.16,0.1,27.14,2,54.28,9.160000000000004
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,12.95,16.93,0.0,16.93,13,220.09,51.74000000000001
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,18.45,24.3,0.1,21.87,3,65.61,10.260000000000005
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Papel higiénico,339.62,344.8,0.0,344.8,4,1379.2,20.720000000000027
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Jeans,171.05,184.3,0.1,165.87,3,497.61,-15.540000000000077
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Smartphones,86.13,95.17,0.0,95.17,9,856.53,81.36000000000001
2019-11-01,2019-11-05,Entrega estándar,Igor Sales,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Limpiador de inodoros,11.94,14.04,0.0,14.04,3,42.12,6.299999999999997
2020-04-14,2020-04-20,Entrega estándar,Emilly Monteiro,B2C,Toledo,Paraná,Sur,Electrónicos,Smartphones,140.22,169.96,0.0,169.96,4,679.84,118.96000000000004
2020-04-14,2020-04-20,Entrega estándar,Emilly Monteiro,B2C,Toledo,Paraná,Sur,Ropa,Zapatillas,861.0,895.12,0.1,805.61,3,2416.83,-166.17000000000007
2021-07-22,2021-07-24,Económico,Maria Eduarda Peixoto,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,8.8,10.15,0.35,6.6,1,6.6,-2.200000000000001
2021-11-27,2021-12-03,Entrega estándar,Maria Luiza Almeida,B2B,Fortaleza,Ceará,Noreste,Electrónicos,Lámparas LED,10.26,13.81,0.1,12.43,2,24.86,4.34
2022-11-08,2022-11-13,Económico,Diego Cardoso,B2B,Embu das Artes,São Paulo,Sureste,Electrónicos,Smartphones,60.15,67.97,0.0,67.97,3,203.91,23.460000000000008
2022-11-08,2022-11-13,Económico,Diego Cardoso,B2B,Embu das Artes,São Paulo,Sureste,Electrónicos,Cámaras digitales,353.71,410.99,0.1,369.89,7,2589.23,113.26000000000022
2019-12-02,2019-12-06,Entrega estándar,Otávio Peixoto,B2C,Salvador,Bahia,Noreste,Ropa,Vestidos,49.8,65.96,0.0,65.96,3,197.88,48.48000000000002
2022-09-13,2022-09-16,Envío rápido,Helena da Mata,B2C,Feira de Santana,Bahia,Noreste,Productos de Limpieza,Bolsas de basura,20.35,27.13,0.0,27.13,5,135.65,33.900000000000006
2022-09-13,2022-09-16,Envío rápido,Helena da Mata,B2C,Feira de Santana,Bahia,Noreste,Productos de Limpieza,Ambientador en spray,37.73,44.13,0.0,44.13,7,308.91,44.80000000000007
2022-09-13,2022-09-16,Envío rápido,Helena da Mata,B2C,Feira de Santana,Bahia,Noreste,Productos de Limpieza,Bolsas de basura,49.02,64.5,0.0,64.5,5,322.5,77.39999999999998
2020-12-25,2020-12-30,Entrega estándar,Alice Rezende,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Productos de Limpieza,Bolsas de basura,42.57,57.33,0.1,51.6,7,361.2,63.20999999999998
2020-12-25,2020-12-30,Entrega estándar,Alice Rezende,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Electrónicos,Cámaras digitales,180.86,211.53,0.1,190.38,2,380.76,19.039999999999964
2020-12-25,2020-12-30,Entrega estándar,Alice Rezende,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Ropa,Vestidos,11.64,14.57,0.1,13.11,2,26.22,2.9399999999999977
2022-02-24,2022-03-02,Entrega estándar,Maria Julia Oliveira,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,16.44,21.22,0.0,21.22,6,127.32,28.67999999999998
2019-11-24,2019-11-30,Entrega estándar,Diogo Aragão,B2B,Belo Horizonte,Minas Gerais,Sureste,Productos de Limpieza,Toallitas desinfectantes,32.71,44.73,0.1,40.26,2,80.52,15.099999999999994
2021-06-24,2021-06-29,Entrega estándar,Alana Ramos,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Toallitas desinfectantes,79.93,103.8,0.0,103.8,4,415.2,95.47999999999996
2021-06-24,2021-06-29,Entrega estándar,Alana Ramos,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Toallitas desinfectantes,9.6,12.55,0.0,12.55,5,62.75,14.75
2021-06-24,2021-06-29,Entrega estándar,Alana Ramos,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,207.68,220.93,0.0,220.93,5,1104.65,66.25
2021-06-24,2021-06-29,Entrega estándar,Alana Ramos,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,127.21,166.29,0.0,166.29,3,498.87,117.24000000000001
2021-06-24,2021-06-29,Entrega estándar,Alana Ramos,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Cepillos de baño,5.48,6.73,0.0,6.73,2,13.46,2.5
2022-07-16,2022-07-20,Entrega estándar,Breno da Conceição,B2C,Macapá,Amapá,Norte,Electrónicos,Lámparas LED,22.72,30.09,0.0,30.09,3,90.27,22.11
2022-07-16,2022-07-20,Entrega estándar,Breno da Conceição,B2C,Macapá,Amapá,Norte,Ropa,Zapatillas,379.48,413.93,0.15,351.84,3,1055.52,-82.92000000000007
2020-11-26,2020-11-30,Entrega estándar,Bianca Campos,B2C,Macapá,Amapá,Norte,Productos de Limpieza,Limpiador de inodoros,8.42,9.91,0.1,8.92,5,44.6,2.5
2021-05-16,2021-05-21,Entrega estándar,Luiz Henrique Rezende,B2B,São Gonçalo,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,166.41,217.53,0.0,217.53,8,1740.24,408.96000000000004
2021-05-16,2021-05-21,Entrega estándar,Luiz Henrique Rezende,B2B,São Gonçalo,Rio de Janeiro,Sureste,Productos de Limpieza,Limpiador de inodoros,67.22,78.17,0.0,78.17,4,312.68,43.80000000000001
2021-05-16,2021-05-21,Entrega estándar,Luiz Henrique Rezende,B2B,São Gonçalo,Rio de Janeiro,Sureste,Productos de Limpieza,Limpiador de inodoros,8.23,9.45,0.0,9.45,3,28.349999999999998,3.6599999999999966
2022-09-08,2022-09-13,Entrega estándar,Srta. Valentina Alves,B2C,Itaquaquecetuba,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,41.37,47.44,0.1,42.7,3,128.10000000000002,3.9900000000000375
2022-09-08,2022-09-13,Entrega estándar,Srta. Valentina Alves,B2C,Itaquaquecetuba,São Paulo,Sureste,Electrónicos,Smartphones,116.43,151.08,0.1,135.97,7,951.79,136.77999999999997
2019-03-11,2019-03-18,Entrega estándar,Luiz Fernando das Neves,B2C,Contagem,Minas Gerais,Sureste,Productos de Limpieza,Papel higiénico,730.28,801.4,0.1,721.26,3,2163.7799999999997,-27.0600000000004
2019-03-11,2019-03-18,Entrega estándar,Luiz Fernando das Neves,B2C,Contagem,Minas Gerais,Sureste,Productos de Limpieza,Limpiador de inodoros,66.72,78.54,0.1,70.69,4,282.76,15.879999999999995
2019-07-19,2019-07-19,24 horas,Renan Castro,B2B,Campos dos Goytacazes,Rio de Janeiro,Sureste,Ropa,Jeans,231.28,244.73,0.1,220.26,4,881.04,-44.08000000000004
2022-03-25,2022-03-29,Económico,Luigi da Mata,B2B,São Paulo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,143.36,188.63,0.0,188.63,4,754.52,181.07999999999993
2022-03-25,2022-03-29,Económico,Luigi da Mata,B2B,São Paulo,São Paulo,Sureste,Electrónicos,Smartphones,34.26,44.2,0.0,44.2,2,88.4,19.88000000000001
2019-10-01,2019-10-06,Entrega estándar,Larissa Nogueira,B2C,Lauro de Freitas,Bahia,Noreste,Productos de Limpieza,Bolsas de basura,14.54,19.59,0.1,17.63,3,52.89,9.270000000000003
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,51.97,67.93,0.0,67.93,1,67.93,15.960000000000008
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Electrónicos,Lámparas LED,380.93,501.63,0.1,451.47,3,1354.41,211.62000000000012
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,5.0,5.71,0.0,5.71,3,17.13,2.129999999999999
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Productos de Limpieza,Cepillos de baño,9.14,11.87,0.0,11.87,5,59.349999999999994,13.649999999999991
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Ropa,Jeans,266.08,305.19,0.1,274.67,4,1098.68,34.36000000000013
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Productos de Limpieza,Detergente para platos,29.12,33.66,0.0,33.66,3,100.97999999999999,13.61999999999999
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Electrónicos,Cámaras digitales,1039.51,1223.84,0.1,1101.46,4,4405.84,247.80000000000018
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,68.88,79.63,0.0,79.63,2,159.26,21.5
2020-11-01,2020-11-01,24 horas,Maysa Cunha,B2C,Barueri,São Paulo,Sureste,Ropa,Camisetas,1413.77,1565.22,0.075,1447.83,1,1447.83,34.059999999999945
2020-10-13,2020-10-18,Económico,Vitor Hugo Moura,B2C,São José dos Campos,São Paulo,Sureste,Ropa,Zapatillas,736.64,891.1,0.2,712.88,1,712.88,-23.75999999999999
2021-09-20,2021-09-24,Entrega estándar,Ana Julia Araújo,B2C,Sertãozinho,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,59.8,77.66,0.0,77.66,7,543.62,125.02000000000004
2022-04-14,2022-04-16,Envío rápido,Alice da Mota,B2B,Fortaleza,Ceará,Noreste,Productos de Limpieza,Bolsas de basura,13.91,17.95,0.0,17.95,1,17.95,4.039999999999999
2022-04-14,2022-04-16,Envío rápido,Alice da Mota,B2B,Fortaleza,Ceará,Noreste,Electrónicos,Lámparas LED,506.42,676.92,0.1,609.23,5,3046.15,514.0500000000002
2022-11-10,2022-11-12,Envío rápido,Isabelly Azevedo,B2B,Birigui,São Paulo,Sureste,Ropa,Jeans,246.3,271.97,0.1,244.77,3,734.3100000000001,-4.590000000000032
2022-09-23,2022-09-25,Económico,Alice Rodrigues,B2B,Araucária,Paraná,Sur,Ropa,Camisetas,376.37,411.33,0.0,411.33,2,822.66,69.91999999999996
2022-09-23,2022-09-25,Económico,Alice Rodrigues,B2B,Araucária,Paraná,Sur,Productos de Limpieza,Toallitas desinfectantes,7.96,10.47,0.0,10.47,9,94.23,22.590000000000003
2022-12-02,2022-12-06,Entrega estándar,Alice Rodrigues,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Limpiacristales,59.17,79.09,0.1,71.18,5,355.90000000000003,60.05000000000001
2022-12-02,2022-12-06,Entrega estándar,Alice Rodrigues,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Cámaras digitales,28.29,38.22,0.2,30.58,7,214.06,16.03
2019-06-24,2019-06-29,Entrega estándar,Marcela Farias,B2C,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Smartphones,97.28,108.77,0.1,97.89,3,293.67,1.829999999999984
2020-10-05,2020-10-10,Entrega estándar,Emanuelly Carvalho,B2B,Brasília,Distrito Federal,Centro-Oeste,Ropa,Vestidos,69.92,81.78,0.1,73.6,3,220.79999999999998,11.039999999999992
2020-10-05,2020-10-10,Entrega estándar,Emanuelly Carvalho,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Bolsas de basura,14.54,19.58,0.1,17.62,4,70.48,12.320000000000007
2019-05-21,2019-05-23,Económico,Luiz Otávio Pires,B2B,São José dos Pinhais,Paraná,Sur,Productos de Limpieza,Ambientador en spray,24.33,28.29,0.0,28.29,4,113.16,15.840000000000003
2019-05-21,2019-05-23,Económico,Luiz Otávio Pires,B2B,São José dos Pinhais,Paraná,Sur,Productos de Limpieza,Limpiador de inodoros,12.3,14.55,0.0,14.55,9,130.95000000000002,20.250000000000014
2019-05-21,2019-05-23,Económico,Luiz Otávio Pires,B2B,São José dos Pinhais,Paraná,Sur,Ropa,Vestidos,53.33,67.93,0.0,67.93,7,475.51000000000005,102.20000000000005
2020-11-21,2020-11-27,Entrega estándar,Matheus Monteiro,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,17.15,22.27,0.0,22.27,3,66.81,15.360000000000007
2020-12-01,2020-12-05,Entrega estándar,Melissa Aragão,B2C,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,242.75,266.75,0.35,173.39,3,520.17,-208.08000000000004
2020-12-01,2020-12-05,Entrega estándar,Melissa Aragão,B2C,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Cepillos de baño,5.72,5.71,0.1,5.14,7,35.98,-4.060000000000002
2020-12-01,2020-12-05,Entrega estándar,Melissa Aragão,B2C,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Cámaras digitales,73.96,100.85,0.2,80.68,4,322.72,26.880000000000052
2021-01-01,2021-01-06,Entrega estándar,Juliana Cardoso,B2C,Sete Lagoas,Minas Gerais,Sureste,Ropa,Vestidos,13.92,14.34,0.3,10.04,5,50.199999999999996,-19.4
2021-01-01,2021-01-06,Entrega estándar,Juliana Cardoso,B2C,Sete Lagoas,Minas Gerais,Sureste,Electrónicos,Lámparas LED,5.59,5.18,0.4,3.11,4,12.44,-9.92
2022-11-17,2022-11-17,24 horas,Joana Castro,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,124.8,166.4,0.0,166.4,3,499.20000000000005,124.80000000000007
2019-06-07,2019-06-12,Entrega estándar,Pietra Caldeira,B2B,Natal,Rio Grande do Norte,Noreste,Electrónicos,Lámparas LED,46.96,62.77,0.1,56.49,9,508.41,85.77000000000004
2019-06-07,2019-06-12,Entrega estándar,Pietra Caldeira,B2B,Natal,Rio Grande do Norte,Noreste,Productos de Limpieza,Detergente para platos,25.35,29.14,0.0,29.14,2,58.28,7.579999999999998
2019-06-07,2019-06-12,Entrega estándar,Pietra Caldeira,B2B,Natal,Rio Grande do Norte,Noreste,Ropa,Zapatillas,1320.7,1405.0,0.2,1124.0,3,3372.0,-590.1000000000004
2021-09-02,2021-09-06,Entrega estándar,Theo Aragão,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Bolsas de basura,14.46,19.19,0.1,17.27,6,103.62,16.86
2021-09-02,2021-09-06,Entrega estándar,Theo Aragão,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Cámaras digitales,44.86,50.98,0.2,40.78,2,81.56,-8.159999999999997
2021-09-02,2021-09-06,Entrega estándar,Theo Aragão,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Cepillos de baño,6.79,9.01,0.1,8.11,7,56.769999999999996,9.239999999999995
2019-12-13,2019-12-18,Entrega estándar,Melissa Aragão,B2C,São João de Meriti,Rio de Janeiro,Sureste,Ropa,Vestidos,139.89,147.25,0.0,147.25,1,147.25,7.360000000000014
2022-04-01,2022-04-06,Entrega estándar,Amanda Vieira,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Cámaras digitales,50.26,57.77,0.0,57.77,5,288.85,37.55000000000004
2020-11-23,2020-11-27,Entrega estándar,Srta. Alexia Costela,B2C,Praia Grande,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,12.95,16.93,0.0,16.93,3,50.79,11.940000000000005
2021-07-15,2021-07-19,Entrega estándar,Luiz Fernando Freitas,B2B,São Paulo,São Paulo,Sureste,Electrónicos,Lámparas LED,19.71,26.74,0.1,24.07,2,48.14,8.719999999999999
2021-05-01,2021-05-06,Entrega estándar,Marina Sales,B2B,Belém,Pará,Norte,Ropa,Vestidos,31.39,36.6,0.3,25.62,3,76.86,-17.310000000000002
2021-07-26,2021-07-28,Económico,Paulo Costela,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Cepillos de baño,9.13,12.17,0.0,12.17,6,73.02,18.239999999999995
2019-06-23,2019-06-25,Envío rápido,Alexandre Barbosa,B2C,Petrolina,Pernambuco,Noreste,Productos de Limpieza,Papel higiénico,568.72,568.72,0.0,568.72,3,1706.16,0.0
2019-06-23,2019-06-25,Envío rápido,Alexandre Barbosa,B2C,Petrolina,Pernambuco,Noreste,Productos de Limpieza,Papel higiénico,178.03,183.53,0.0,183.53,3,550.59,16.5
2021-09-04,2021-09-10,Entrega estándar,João Guilherme Costela,B2C,Manaus,Amazonas,Norte,Electrónicos,Lámparas LED,18.47,16.63,0.4,9.98,3,29.94,-25.469999999999995
2021-05-15,2021-05-15,24 horas,Fernando da Conceição,B2C,Petrópolis,Rio de Janeiro,Sureste,Ropa,Vestidos,219.31,299.9,0.1,269.91,1,269.91,50.60000000000002
2021-01-08,2021-01-13,Entrega estándar,Diogo Correia,B2B,Campina Grande,Paraíba,Noreste,Productos de Limpieza,Limpiador de inodoros,100.52,117.57,0.0,117.57,1,117.57,17.049999999999997
2021-10-14,2021-10-20,Entrega estándar,Vinicius da Costa,B2C,Araraquara,São Paulo,Sureste,Electrónicos,Smartphones,203.97,241.74,0.1,217.57,3,652.71,40.80000000000007
2021-10-14,2021-10-20,Entrega estándar,Vinicius da Costa,B2C,Araraquara,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,11.54,15.66,0.1,14.09,2,28.18,5.100000000000001
2021-10-14,2021-10-20,Entrega estándar,Vinicius da Costa,B2C,Araraquara,São Paulo,Sureste,Ropa,Vestidos,146.29,135.93,0.3,95.15,5,475.75,-255.69999999999993
2021-10-14,2021-10-20,Entrega estándar,Vinicius da Costa,B2C,Araraquara,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,51.94,59.96,0.1,53.96,1,53.96,2.020000000000003
2021-10-14,2021-10-20,Entrega estándar,Vinicius da Costa,B2C,Araraquara,São Paulo,Sureste,Electrónicos,Lámparas LED,5.72,5.08,0.4,3.05,7,21.349999999999998,-18.69
2022-01-28,2022-01-31,Económico,Vitor da Rocha,B2C,Jacareí,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,14.89,17.64,0.1,15.88,3,47.64,2.969999999999999
2022-01-28,2022-01-31,Económico,Vitor da Rocha,B2C,Jacareí,São Paulo,Sureste,Electrónicos,Smartphones,86.67,90.63,0.1,81.57,3,244.70999999999998,-15.300000000000011
2022-01-28,2022-01-31,Económico,Vitor da Rocha,B2C,Jacareí,São Paulo,Sureste,Electrónicos,Cámaras digitales,137.68,152.98,0.2,122.38,3,367.14,-45.900000000000034
2019-08-02,2019-08-04,Envío rápido,Augusto Barbosa,B2C,Salvador,Bahia,Noreste,Electrónicos,Lámparas LED,18.47,24.88,0.1,22.39,3,67.17,11.760000000000005
2021-07-31,2021-08-05,Entrega estándar,André da Mota,B2B,Belo Horizonte,Minas Gerais,Sureste,Electrónicos,Lámparas LED,18.37,17.5,0.4,10.5,3,31.5,-23.61
2020-07-31,2020-08-04,Económico,Maria Eduarda Peixoto,B2B,Belo Horizonte,Minas Gerais,Sureste,Productos de Limpieza,Papel higiénico,49.9,58.36,0.1,52.52,4,210.08,10.480000000000018
2021-10-16,2021-10-22,Entrega estándar,Stella Santos,B2B,Jaú,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,59.8,77.66,0.0,77.66,2,155.32,35.72
2021-10-16,2021-10-22,Entrega estándar,Stella Santos,B2B,Jaú,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,17.26,22.71,0.0,22.71,9,204.39000000000001,49.05000000000001
2021-10-16,2021-10-22,Entrega estándar,Stella Santos,B2B,Jaú,São Paulo,Sureste,Electrónicos,Lámparas LED,23.94,31.52,0.1,28.37,5,141.85,22.14999999999999
2021-10-16,2021-10-22,Entrega estándar,Stella Santos,B2B,Jaú,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,23.43,30.43,0.0,30.43,8,243.44,56.0
2021-05-08,2021-05-12,Entrega estándar,Julia Jesus,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Lámparas LED,33.9,46.0,0.1,41.4,7,289.8,52.50000000000003
2021-05-08,2021-05-12,Entrega estándar,Julia Jesus,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Toallitas desinfectantes,37.74,50.32,0.0,50.32,3,150.96,37.74000000000001
2021-05-08,2021-05-12,Entrega estándar,Julia Jesus,B2C,São Paulo,São Paulo,Sureste,Ropa,Jeans,351.26,396.16,0.05,376.35,4,1505.4,100.36000000000013
2021-05-08,2021-05-12,Entrega estándar,Julia Jesus,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Detergente para ropas,2325.57,2719.97,0.0,2719.97,5,13599.849999999999,1971.9999999999982
2021-05-08,2021-05-12,Entrega estándar,Julia Jesus,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Smartphones,128.49,135.97,0.0,135.97,5,679.85,37.39999999999998
2021-05-08,2021-05-12,Entrega estándar,Julia Jesus,B2C,São Paulo,São Paulo,Sureste,Ropa,Vestidos,21.11,27.06,0.0,27.06,8,216.48,47.599999999999994
2022-08-02,2022-08-05,Económico,João Miguel Novaes,B2B,Franco da Rocha,São Paulo,Sureste,Electrónicos,Lámparas LED,77.58,103.69,0.1,93.32,2,186.64,31.47999999999999
2021-07-15,2021-07-15,24 horas,João Lucas Jesus,B2C,Niterói,Rio de Janeiro,Sureste,Electrónicos,Smartphones,43.14,49.3,0.0,49.3,2,98.6,12.319999999999993
